Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	Time
612	90.50026	90.662056	462.6108	7.5192013	182.38095	52.35578	13.209453	81.88408	-13.812543	735600	2.483527e-09	5981.89	-0.0059121833	-242.60107	0.47015318	0.008075426	0.096666664	23074.62660217285
613	72.1904	70.26475	443.55057	4.2328067	185.06976	62.68634	14.204576	93.95801	-5.473306	736800	3.228585e-08	2989.0408	-0.0046637855	-74.925995	0.43068776	0.016381718	0.1275	23110.548692703247
614	73.94709	48.204605	220.30302	4.334255	182.20454	67.86104	12.220147	96.09538	11.918387	738000	-2.4835268e-08	1393.3314	-0.0046930783	-32.803722	0.43597838	0.0041555497	0.059166666	23147.493798732758
615	86.21528	97.08904	499.77695	6.95469	184.57777	68.7879	16.271242	98.64224	-20.484188	739200	5.9604645e-08	6271.306	-0.0011239952	-118.03168	0.40261438	0.0020587984	0.025	23185.308408260345
616	65.97995	33.43623	146.73929	8.791372	183.14635	73.071236	17.47369	109.88596	-0.5881352	740400	1.2417634e-07	970.6966	-0.011017161	-159.69069	0.5002333	0.009786236	0.1275	23223.836139440536
617	64.14631	57.87061	324.72058	7.795909	189.22223	65.374855	16.007568	93.818726	-7.53016	741600	8.940697e-08	2423.834	-0.0004362166	-107.34457	0.38998446	0.012321229	0.12166667	23254.295859336853
618	69.43458	41.194664	166.61525	6.8462925	189.15909	58.195057	8.386367	76.94663	29.223898	742800	-5.9604645e-08	1284.0726	0.006977297	-120.01315	0.3607464	0.012401395	0.14333333	23288.48653626442
619	76.119286	47.243435	274.72418	6.788972	184.65958	65.93323	13.073202	88.07122	-11.429896	744000	-1.2417634e-08	1529.9108	-0.0024843437	-32.61501	0.37014922	0.008960251	0.08166667	23326.371708869934
620	60.956715	41.111782	170.133	6.803143	183.525	62.45228	17.01248	88.05048	-19.598331	745200	3.973643e-08	770.0852	-0.00516744	-105.92499	0.50431657	0.0021850558	0.024166666	23364.03365278244
621	83.38332	74.88561	368.86588	5.803157	188.45097	54.628788	13.651437	79.130806	-13.972151	746400	5.9604645e-08	4707.7827	-0.0046205074	-287.11026	0.39535752	0.0015297994	0.018333333	23407.21596288681
622	80.59181	94.36716	587.5284	8.243442	182.075	60.193855	16.442614	91.136314	-11.237447	747600	-4.9670536e-08	5583.405	-0.0038796067	-112.86709	0.46126685	0.00931833	0.105833344	23446.042723178864
623	74.888985	66.56796	364.10056	9.015889	188.64	76.062256	16.320374	109.908554	8.566333	748800	-1.01824604e-07	3715.7744	0.020244455	-38.30075	0.30733448	0.051475096	0.26833332	23484.62034511566
624	61.405388	45.700832	265.627	7.7246222	186.68085	72.31625	15.037749	99.95721	12.04741	750000	-2.483527e-09	1697.9844	-0.0040371693	-258.4664	0.3267708	0.01807027	0.17333333	23523.277992486954
625	70.82762	82.39252	565.70734	3.282725	183.61905	54.720684	12.9226885	79.514656	-49.480034	751200	0.0	6643.986	-0.0071471203	-124.008995	0.38611814	0.013962048	0.1325	23560.386041879654
626	73.6269	49.24562	210.58192	4.0220656	187.12766	53.456665	17.995304	81.44089	-79.0361	752400	-2.9802322e-08	2015.8314	-0.0046399147	-134.74873	0.44004604	0.0055866227	0.07916667	23598.260494709015
627	77.61161	57.88214	245.18756	6.937745	186.7561	71.43854	13.408854	99.5171	12.688097	753600	-7.4505806e-08	2258.306	-0.004941251	-337.6198	0.38582745	0.02354493	0.22833334	23633.086511850357
628	93.52811	91.00441	541.6626	4.473556	186.02174	67.55027	17.439283	92.71697	-23.265009	754800	1.0430813e-07	6054.4375	-0.007587582	-181.99272	0.39290455	0.013640744	0.123333335	23670.887333631516
629	78.32769	68.25313	329.2794	5.397435	183.13954	77.126915	16.949245	105.38259	-22.44284	756000	2.4835268e-08	3512.0618	-0.008157614	-92.226746	0.49696326	0.006212005	0.055000003	23706.42888069153
630	95.76404	88.60859	477.2184	10.034793	183.33333	78.580025	15.604328	111.963295	4.3464174	757200	9.934107e-08	5648.2524	-0.0018003415	-85.73521	0.40867433	0.0050022467	0.064166665	23746.90926170349
631	83.51319	61.700367	347.5794	5.696845	185.89131	87.94004	11.664753	116.414085	-1.4477865	758400	-5.9604645e-08	2934.592	-0.005249021	-89.708855	0.41901842	0.009192067	0.10583333	23784.075326681137
632	66.870705	43.35793	192.22719	8.167216	184.26086	78.514114	13.975303	104.14312	8.349405	759600	9.934107e-08	1853.0254	-0.005748529	-357.71127	0.44270387	0.0030422576	0.0425	23823.33976125717
633	67.63446	49.056164	292.188	7.182751	184.04762	58.998627	11.946165	83.68169	-1.8249234	760800	-1.4901161e-08	1446.0977	-0.00686243	0.97087604	0.4139788	0.0086869225	0.11416667	23862.80667901039
634	81.010765	63.63556	395.62097	5.0798388	185.91304	58.013393	15.407081	84.307556	-32.15723	762000	-5.9604645e-08	2010.4229	-0.0046120943	-265.019	0.43216467	0.0055671744	0.0475	23905.578709602356
635	73.31486	66.46051	434.92896	7.594638	187.38095	71.6969	12.992828	93.339554	29.511133	763200	1.4901161e-08	3756.3398	-0.0046442375	-30.29154	0.41708007	0.00919342	0.07416666	23940.509356975555
636	78.58325	64.652596	363.75635	5.6920047	186.04256	69.67398	12.939713	95.1301	-5.2564044	764400	-5.9604645e-08	3337.762	-0.004751925	-88.601845	0.40778553	0.0032218925	0.041666664	23977.63714337349
637	87.36059	89.74923	563.0684	6.152587	184.19048	62.92193	13.886766	85.471405	5.1555185	765600	7.947286e-08	5310.17	-0.007895842	-210.23003	0.457558	0.02949827	0.089999996	24016.88815164566
638	86.88845	85.68362	336.8986	4.276479	188.04167	77.82415	12.953863	97.61981	-6.5770283	766800	-6.953875e-08	5181.3047	-0.007219235	-59.15627	0.36176312	0.026771555	0.058333337	24054.563353061676
639	87.20877	110.93406	662.04736	5.4773965	186.91112	85.15942	18.042757	112.28957	-10.395267	768000	-4.4703484e-08	7906.5566	-0.005337181	-86.617615	0.39409363	0.0073703206	0.100833334	24091.570101737976
640	73.15829	93.16078	602.62885	4.867675	180.63414	53.891464	23.289507	101.19023	-46.043674	769200	2.2351742e-08	5348.9604	-0.0060841753	-112.04199	0.4903609	0.007302664	0.086666666	24127.44125008583
641	69.561386	57.906982	330.95264	6.4240274	185.82222	82.00508	19.522053	126.58894	-6.9130297	770400	1.1920929e-07	3355.128	-0.0069826827	-182.92906	0.40483132	0.004385509	0.05666666	24163.71003317833
642	107.37647	107.67821	555.7489	4.0213976	184.74467	77.764084	17.5424	114.8222	-29.194502	771600	2.9802322e-08	9024.478	-0.0031734258	-156.99379	0.3699933	0.0034013176	0.05333333	24203.217535972595
643	80.06179	80.03221	448.54453	4.984012	185.2	81.49677	19.66926	118.566574	-9.991122	772800	8.940697e-08	4605.19	-0.0034699216	-122.48728	0.3937023	0.009868503	0.1175	24241.83763241768
644	84.79953	79.619995	455.94107	4.4654493	186.95349	79.9489	17.602205	117.582054	-3.9630094	774000	-1.4901161e-07	3842.9297	-0.005490011	-70.761345	0.41473484	0.006583067	0.0875	24278.404468536377
645	80.83345	61.543304	265.8591	22.69564	186.5	72.97065	18.911047	111.75787	26.278217	775200	2.9802322e-08	2411.888	-0.005519683	-27.821823	0.46229696	0.0053666476	0.0725	24307.684337854385
646	105.04735	82.64586	326.99222	8.06521	184.28572	70.632	20.681637	107.407135	-3.5366306	776400	9.934107e-08	5168.406	-0.008339117	-488.08057	0.50071055	0.004367241	0.0575	24345.16625237465
647	75.4169	93.17427	599.51263	4.5394864	189.2766	93.103004	10.711568	118.55335	45.870922	777600	-1.09275184e-07	6751.869	-0.003623382	-126.52	0.33945724	0.0017715307	0.015000001	24384.88357567787
648	62.589798	47.944794	209.2483	5.0010033	183.52272	82.058525	17.72673	114.43688	-15.8993845	778800	-1.1920929e-07	2271.7073	-0.0053763986	-570.3953	0.39692888	0.004630077	0.07749999	24422.511345624924
649	86.87259	71.104225	438.30936	7.1952367	187.7381	64.69396	14.721921	89.333595	-12.138261	780000	-1.09275184e-07	3601.5938	-0.0033389244	5.351888	0.43397176	0.004141358	0.049999997	24458.79304623604
650	88.943596	83.214516	477.8441	7.8673778	185.34883	67.46845	12.613046	87.24536	-4.994261	781200	-1.9868216e-08	5572.619	-0.006070146	-238.68567	0.4104004	0.005209055	0.065000005	24495.198008060455
651	111.06365	87.87199	418.1734	4.9178653	184.68889	77.256325	16.005363	104.87932	-24.52783	782400	-9.934107e-08	5433.7847	-0.0052667707	-528.16315	0.39051068	0.0053553223	0.061666667	24530.5154504776
652	81.82613	57.451935	255.9234	4.7143073	188.43478	96.416626	15.679632	128.43648	-13.722987	783600	1.9868216e-08	3145.8582	0.0038341936	-242.50002	0.40773544	0.027475452	0.17666666	24564.212426424026
653	84.61457	51.934032	269.94577	12.029798	189.33333	96.79685	9.973875	119.76508	49.273777	784800	1.9868216e-08	2318.1267	-0.00912773	-245.03789	0.36100867	0.009268307	0.135	24605.315349817276
654	74.37121	43.720665	183.75342	9.087662	184.56522	74.17451	11.819273	89.82677	7.0973544	786000	-4.4703484e-08	1140.0889	-0.0056509622	-53.784718	0.43154415	0.001892711	0.010833333	24647.410062789917
655	49.493084	38.244625	180.72339	6.072601	182.27907	61.857735	15.478886	85.61415	-22.339426	787200	0.0	1250.0356	-0.0065259184	-321.79807	0.48773816	0.008629537	0.12833335	24685.810089588165
656	114.1938	104.40086	499.41235	14.340625	184.64285	57.375084	9.825195	76.113815	8.343825	788400	3.973643e-08	8901.59	0.005152562	85.012115	0.4499737	0.02006095	0.20166667	24724.117571353912
657	67.96501	52.920914	335.31274	4.172236	188.35417	58.265495	11.897512	77.824646	-11.414057	789600	-2.4835268e-08	2104.4617	-0.007649245	-66.974915	0.3169713	0.0018893393	0.027500002	24760.935042142868
658	43.37512	25.03956	111.486465	5.430447	187.93617	56.61754	14.722053	84.62376	-29.594551	790800	7.947286e-08	669.31665	-0.0042469203	-278.36172	0.37831083	0.0028234574	0.035833333	24793.746581554413
659	50.158356	43.28026	225.36293	6.5587587	182.88889	46.521015	12.928513	69.83668	9.200096	792000	-2.4835268e-08	1152.0465	-0.005946979	-10.990809	0.38975564	0.0058164373	0.0875	24831.101791143417
660	71.06136	56.266544	259.81625	4.559252	184.62791	51.976624	17.689018	69.38965	-54.900326	793200	1.4901161e-08	2207.2524	-0.00981886	-164.04774	0.39855132	0.0094369175	0.115833335	24869.731424808502
661	72.80732	56.284306	287.07233	5.172521	184.27907	57.528484	17.194464	85.79101	-30.283636	794400	1.291434e-07	1854.2787	-0.005523853	-203.41032	0.40065208	0.011402119	0.1225	24906.23311305046
662	86.92576	117.5942	812.7252	5.37426	184.73914	77.75559	14.180054	97.06864	-10.142571	795600	2.9802322e-08	10172.61	-0.004746082	-47.3102	0.43482998	0.008056745	0.10166667	24945.47989797592
663	64.73287	47.91073	236.88681	7.2859254	188.26086	73.78702	12.954165	106.98681	4.8489766	796800	9.934107e-08	1646.6343	-0.0008216736	-232.10786	0.33426094	0.0055431887	0.08166667	24981.126257658005
664	71.80167	83.90425	555.369	6.3906274	184.11363	53.517807	21.842562	88.93993	-24.618837	798000	5.9604645e-08	4589.2925	-0.0054254755	-46.73505	0.40542555	0.0069359117	0.08	25018.881234407425
665	97.154106	74.61824	393.5214	3.999464	190.23529	57.7603	13.835612	100.18259	2.8191679	799200	6.953875e-08	4956.461	-0.002409082	-915.47736	0.3131597	0.01533173	0.09833334	25059.669935941696
666	97.47074	89.31086	519.95355	10.691258	187.60417	87.74587	12.628528	118.55976	38.513096	800400	4.9670536e-08	6201.4634	-0.003887185	-164.25185	0.32383016	0.003585954	0.040833335	25097.404084205627
667	87.37454	69.76169	340.9875	9.204947	188.08333	87.7574	18.760271	126.45193	19.029713	801600	1.7384689e-07	3773.0996	-0.0036005408	-174.50354	0.37977135	0.007597588	0.10333333	25139.632170677185
668	88.44691	68.29842	324.2037	9.101339	184.69048	78.350075	12.462122	104.191986	23.649044	802800	8.940697e-08	6030.5723	-0.0027854107	-181.7646	0.44262564	0.0056911544	0.07583333	25174.898743867874
669	72.47176	45.129467	210.79877	6.6699996	183.13043	67.97924	13.320031	82.00797	-13.175167	804000	4.9670536e-08	1210.6759	-0.0035017456	-47.730225	0.3377056	0.0048759463	0.064166665	25210.88384103775
670	65.28541	35.125343	201.76973	6.690597	185.6875	66.800026	9.291769	81.0554	-3.5363843	805200	-3.973643e-08	963.6009	-0.002649939	-75.26952	0.31847587	0.0041313036	0.05666667	25249.119745254517
671	72.397125	51.117413	300.09845	7.257378	186.34042	57.50587	11.760967	75.44129	-18.772118	806400	9.934108e-09	1795.6569	-0.002726582	-89.05656	0.40012917	0.0058224513	0.08083333	25286.784543275833
672	101.93405	86.39205	395.43918	9.511942	186.40909	60.62129	10.338186	83.42015	15.076045	807600	1.937151e-07	5979.232	-0.0067350953	-690.3366	0.36619735	0.0074056108	0.10583333	25322.673441886902
673	66.23289	42.179405	207.47804	5.5362716	189.86275	86.15914	12.356953	113.9207	28.06364	808800	2.4835268e-08	2143.1807	-0.0040452736	107.30798	0.27682847	0.0046688397	0.048333336	25360.754459619522
674	92.5202	66.49062	421.21182	14.351982	182.60464	81.62263	10.874842	109.473404	47.0503	810000	1.9868216e-08	4576.9	-0.0055851736	-68.92199	0.40961376	0.005451878	0.071666665	25399.485196113586
675	81.738335	51.218353	267.68915	7.0206885	186.02083	78.05435	9.873403	98.44583	30.251093	811200	1.09275184e-07	1636.1368	-0.0062622675	-93.58093	0.4277331	0.0069230073	0.068333335	25438.583101034164
676	94.92746	80.11293	482.86517	16.367632	189.45833	75.82864	14.47588	97.495514	35.100147	812400	6.45717e-08	4458.1914	-0.0039343955	-134.46733	0.36451963	0.0047866344	0.060833335	25473.798033952713
677	102.09736	96.68826	417.9014	6.8858624	182.46341	69.5636	20.002209	109.23939	-1.958412	813600	-1.9868216e-08	5898.571	-0.008375821	-438.33798	0.44730386	0.009204202	0.1325	25511.030569791794
678	79.86404	55.350117	250.73122	3.9522805	184.93478	95.97645	21.998196	133.19736	-34.679543	814800	-1.9868216e-08	2925.5398	-0.007183075	-220.60677	0.36402604	0.004493326	0.061666667	25548.21414756775
679	69.8501	54.066616	359.67133	5.73301	186.14285	104.43366	13.065523	133.5959	12.412333	816000	-1.1920929e-07	7976.09	-0.006761264	-1744.2686	0.32839873	0.0046869856	0.046666667	25585.0161921978
680	70.742325	38.046036	195.57784	6.3790383	185.04546	63.240685	15.691549	83.06878	-44.023655	817200	-8.6302556e-08	1157.0712	-0.0043320167	-47.01633	0.38620642	0.011147462	0.15416665	25623.669319152832
681	91.39393	103.6483	713.6391	5.451069	188.98	67.707344	11.499171	86.61028	-11.859654	818400	4.967054e-09	8491.236	-0.005981156	-381.82144	0.36986402	0.009024277	0.107499994	25663.047473430634
682	65.56199	35.94806	164.90253	6.7788215	189.04167	82.94656	14.793326	106.46419	15.361856	819600	-5.9604645e-08	1381.2753	-0.003836481	-182.79504	0.35075617	0.0036070421	0.041666668	25699.768394708633
683	101.02022	102.11084	470.79388	6.7808485	188.55319	78.48128	15.23556	102.64499	12.952305	820800	2.9802322e-08	8080.285	-0.0038636152	-47.735363	0.3902495	0.006547361	0.08916667	25737.858588695526
684	103.04319	66.90482	352.014	13.071183	186.08333	78.544136	9.038556	103.335846	33.92973	822000	-3.7252903e-08	3687.2268	-0.00708656	-232.12244	0.43032	0.0052673747	0.08333333	25778.669615745544
685	107.12955	93.66913	483.48184	9.77599	184.27272	87.82576	18.135838	123.318504	18.977442	823200	8.940697e-08	6598.5063	-0.007459535	-165.27417	0.4275198	0.002953191	0.037499998	25820.292420625687
686	82.96205	74.44246	394.64246	5.1061673	186.61702	100.94693	14.895521	131.99284	14.244694	824400	1.2417634e-08	4715.1255	-0.004115465	-533.8603	0.3767909	0.0052813734	0.068333335	25859.129687309265
687	106.58368	100.33131	525.12134	9.7061615	184.7381	84.530876	12.056293	112.43286	48.81921	825600	-3.973643e-08	7470.065	-0.0057306904	52.45698	0.4222635	0.003279916	0.031666666	25894.080925941467
688	89.0157	67.72981	333.94565	9.427734	187.17021	82.714195	13.142393	114.4195	38.14472	826800	1.291434e-07	3112.139	-0.0031481422	-53.22525	0.3373638	0.005679796	0.07666667	25930.072917222977
689	93.45062	72.66457	381.75385	9.967034	189.82	91.22084	9.773421	106.6051	33.543194	828000	-3.973643e-08	3815.4797	-0.0036883578	-41.467133	0.36165276	0.0013469136	0.0125	25970.69602417946
690	107.22197	85.29983	390.16617	8.306365	186.04256	75.61033	17.08667	95.41112	5.935367	829200	2.4835268e-08	5607.513	-0.00583687	-328.85742	0.3632245	0.0040847724	0.064166665	26009.429657697678
691	74.45635	53.725704	327.32913	10.016498	188.0204	89.66153	13.717855	114.340675	25.983973	830400	9.934108e-09	2181.1287	-0.0073086373	-106.41864	0.35103092	0.009032142	0.10166667	26050.532457590103
692	82.277565	59.27494	382.454	6.1472807	183.51163	78.18184	16.086521	109.851524	-16.46802	831600	9.934107e-08	2786.5645	-0.006056095	-64.6879	0.34648022	0.007021951	0.064166665	26086.453188180923
693	91.01382	72.89668	387.1756	4.217429	184.61363	70.927	18.925304	103.76613	-30.924103	832800	4.967054e-09	3578.427	-0.005398232	-196.16664	0.36127934	0.0033709847	0.0325	26124.746598243713
694	94.4667	92.49888	470.37585	6.2911596	187.125	88.52344	12.489982	115.87484	30.90501	834000	-3.4769375e-08	6146.9746	-0.0017790062	-138.44627	0.37001622	0.0043860027	0.058333337	26163.8280274868
695	76.264984	46.4191	201.6741	5.0227695	181.2683	79.23977	19.562485	116.245895	-18.32927	835200	3.973643e-08	1250.4529	-0.0068119294	-88.02247	0.40849352	0.007524054	0.07583333	26203.596056699753
696	106.294304	75.43036	283.17734	4.96811	188.04	73.88669	13.628563	98.43874	-21.431227	836400	-4.9670536e-08	4664.1567	0.0010099552	-343.96817	0.3507249	0.0076021426	0.12166667	26242.716272115707
697	105.45397	82.454636	461.28665	5.1641436	186.2	82.50282	8.854325	101.44482	-13.358127	837600	4.9670536e-08	5059.0996	-0.007733194	-171.76741	0.34391627	0.0038106267	0.054166663	26278.084157943726
698	88.16578	67.64235	394.81323	21.626299	186.65218	91.88985	13.214027	120.33862	50.39956	838800	7.947286e-08	3389.1472	-0.007726006	-95.87958	0.32841018	0.007432708	0.08916667	26313.942930459976
699	90.75149	77.08417	502.92603	8.07801	185.60869	89.60242	8.809431	114.07497	6.344036	840000	5.9604645e-08	4190.0356	-0.006922441	-74.12057	0.3262535	0.012516116	0.10583333	26352.417953968048
700	80.66754	78.578354	506.69974	14.031016	185.5	74.64446	15.587983	97.359375	27.047842	841200	-9.934108e-09	4299.8447	-0.0035593237	-50.77133	0.39758626	0.0029854642	0.03333333	26390.764322519302
701	106.162575	84.5411	367.49524	8.866309	186.02083	79.16357	7.2474723	99.974304	54.691994	842400	-2.9802322e-08	5986.297	-0.00653125	-267.4183	0.39516124	0.007459235	0.03833333	26428.67205929756
702	75.72131	49.07426	231.97375	10.127032	187.59575	90.42777	12.440091	117.92555	28.677309	843600	-4.967054e-09	2188.1902	-0.0034771159	-68.64495	0.38942757	0.00931926	0.10833334	26466.89327955246
703	66.44487	54.937336	251.16295	5.253208	187.39536	79.83978	17.689163	111.79838	-16.808186	844800	2.483527e-09	2226.1902	-0.0011406168	-420.10303	0.3580617	0.013789821	0.14083333	26503.2578060627
704	104.659225	84.02089	439.0415	5.495904	187.82222	68.10033	13.254866	88.78567	-21.723383	846000	4.9670536e-08	5261.924	-0.0023294587	-74.85001	0.33933473	0.010361999	0.11416667	26542.068156719208
705	103.7445	89.87397	361.43796	4.9158473	181.42223	56.301746	25.57458	90.6489	-75.559875	847200	4.9670536e-08	7327.2896	-0.003867695	-1157.9791	0.389955	0.0042675287	0.06333333	26578.31263399124
706	98.489044	57.13155	223.50772	18.040403	183.54546	81.75547	13.868926	107.98994	38.22851	848400	-2.9802322e-08	2334.9648	-0.0054328963	-113.341	0.33594957	0.0028788273	0.039166663	26618.21682214737
707	100.03201	85.90449	422.83832	5.8418245	188.3	89.77458	16.540386	115.22508	-13.860173	849600	-1.9868216e-08	5939.3804	-0.005663216	-206.1303	0.3612667	0.0037617115	0.043333333	26656.93680214882
708	68.33798	40.18229	176.14941	7.465355	186.58139	83.4366	19.761307	120.506546	-2.73985	850800	-5.9604645e-08	1947.9756	-0.0012029671	-320.9193	0.383317	0.005035831	0.0525	26689.922552108765
709	78.10067	57.11345	318.03326	4.2388086	186.6875	77.064606	20.002386	110.285736	-22.181147	852000	5.9604645e-08	2809.7578	-0.0055180825	-114.50516	0.36444435	0.0052079563	0.074999996	26728.761531829834
710	77.52498	55.888817	268.65195	8.438084	187.74	66.29723	8.658907	90.14821	1.0890665	853200	-8.443991e-08	2503.4604	-0.0039131367	-103.40676	0.4066966	0.0050473553	0.06666666	26770.71187520027
711	78.95175	54.655262	243.36227	4.5033665	183.60464	76.7509	13.543322	104.177124	0.66072387	854400	9.437402e-08	2150.809	-0.007238396	-107.98876	0.39527383	0.006681043	0.0825	26802.773278951645
712	103.64742	97.92996	571.4836	15.886522	186.82353	70.5112	9.004249	99.50142	21.726416	855600	3.973643e-08	7873.014	-0.0046813935	-409.2748	0.3771833	0.0024279726	0.034166668	26843.39201283455
713	62.859245	43.704212	211.76025	8.677283	186.5	73.350174	16.841585	106.65429	10.157104	856800	-6.953875e-08	14916.28	-0.00490235	-200.29695	0.31644413	0.020245148	0.13000001	26877.473950386047
714	96.837456	93.97824	503.7593	4.084704	184.53192	85.58496	19.194693	114.066826	-45.413757	858000	-5.9604645e-08	6399.475	-0.0047699735	-120.54169	0.36541858	0.008158959	0.095	26916.185882091522
715	97.61235	67.3236	311.46857	7.514716	187.97826	78.93289	10.790745	112.311935	33.034954	859200	8.940697e-08	3368.1663	-0.0054555605	-190.78227	0.37478808	0.0041111317	0.06583333	26954.876950263977
716	78.87163	54.093674	257.32913	7.2889767	186.11363	88.301125	15.617346	121.58611	0.008667231	860400	-2.9802322e-08	2337.3962	-0.002189967	-166.77473	0.36958447	0.0035568438	0.035	26992.63187813759
717	76.97022	44.72754	214.70712	8.696748	185.02127	79.63119	12.50105	100.297714	8.138341	861600	-1.0430813e-07	1447.1451	-0.007358627	-285.59164	0.39169273	0.006110616	0.06333333	27030.60659313202
718	109.220535	95.45663	493.55823	9.644773	187.46808	75.280106	8.284918	96.36559	13.825311	862800	1.9868216e-08	6955.9585	-0.0024646893	-213.8062	0.3612685	0.003629149	0.05333333	27068.99821472168
719	77.17347	93.03005	586.5214	6.2012115	181.35715	71.206566	13.480437	103.74199	-4.719382	864000	-4.967054e-09	5619.2114	-0.0009786492	-70.9038	0.4270544	0.004992304	0.041666668	27105.018828630447
720	90.05051	82.36099	453.09424	6.438372	183.65218	79.76907	15.184465	102.7694	-7.675238	865200	-4.9670536e-08	4924.97	-0.003222568	-71.086555	0.39993903	0.007456591	0.10999999	27146.563506364822
721	113.6681	99.480675	482.25043	8.210432	187.23914	79.16384	11.614133	104.63665	22.11155	866400	6.45717e-08	8410.687	-0.0027535816	-513.52325	0.4084108	0.010888231	0.11833334	27188.229119062424
722	88.12102	86.781624	433.95435	6.499633	183.93024	99.1425	12.765546	125.28237	11.984741	867600	3.7252903e-08	6024.148	-0.006964518	-37.80078	0.37245438	0.006721961	0.08083333	27224.55570268631
723	95.393005	72.0204	294.33636	8.514028	185.42554	100.3837	11.185315	126.49763	47.042614	868800	-3.4769375e-08	3623.6514	-0.008504483	-53.228455	0.31589124	0.010756708	0.12	27262.603558063507
724	78.887344	81.17755	528.761	5.4024405	179.90244	76.404	16.31382	105.840546	-34.870087	870000	-2.4835268e-08	4169.3413	-0.0062453425	-97.86758	0.47800612	0.016295178	0.15166666	27300.960809230804
725	84.538734	45.037018	241.38048	9.494903	183.02272	80.60583	12.582676	106.03739	26.730837	871200	7.947286e-08	1282.6027	-0.0015371069	-131.27904	0.37350154	0.007310137	0.07083333	27339.60570001602
726	94.9147	53.99968	282.07922	6.814494	188.55103	71.64102	14.002185	101.28749	2.4675622	872400	-9.934108e-09	2082.0593	-0.0060869553	-246.57289	0.30486706	0.0036830634	0.0625	27377.508682489395
727	88.04249	83.97131	569.16565	8.015035	187.21739	84.67081	17.377436	120.077805	5.534986	873600	3.7252903e-08	5391.1104	-0.0019884158	-106.1959	0.3102957	0.0023314713	0.027499998	27415.85349392891
728	86.72035	56.677433	244.73099	4.794725	189.95918	80.6489	12.482753	111.69137	0.32004246	874800	6.891787e-08	2334.4863	-0.005151418	-44.888977	0.3446999	0.002633733	0.018333333	27452.87213921547
729	72.38421	58.193233	246.2971	4.4210973	182.97437	85.28757	7.985648	100.76146	49.016544	876000	-8.443991e-08	2458.2327	-0.007428333	-270.99338	0.45778573	0.006352293	0.090833336	27485.984971523285
730	94.2407	79.90585	383.4965	11.646541	188.36171	74.87439	7.017476	92.67833	34.143158	877200	-1.4404456e-07	5368.6577	-0.006035956	-2.2528381	0.33080623	0.01295532	0.11833334	27524.629146814346
731	80.60284	70.441635	385.4443	7.9579144	187.34091	71.08308	11.659501	89.176895	5.115152	878400	4.967054e-09	3343.9807	-0.0047105104	-97.70066	0.33078608	0.0070199906	0.08083334	27560.115570545197
732	74.118965	47.666805	317.68298	6.103571	186.34091	73.799126	14.015248	93.352585	-10.90248	879600	2.2351742e-08	2639.485	-0.0070016887	-117.023415	0.31546542	0.006575942	0.071666665	27598.845426797867
733	87.61836	69.5098	362.39078	6.8450494	188.06	64.72416	11.120682	82.74521	-1.9214423	880800	4.9670536e-08	3575.4255	-0.0024731532	-120.54807	0.34745693	0.0021176627	0.034166668	27636.571854114532
734	116.79858	86.54414	386.24203	7.772365	187.6	70.738815	9.928354	85.67769	2.3685427	882000	2.4835268e-08	7109.574	-0.0060933954	-865.28156	0.34077933	0.0029379718	0.0375	27675.719800949097
735	103.41439	71.93861	413.4137	4.964678	187.24445	80.76818	14.526771	113.78817	-13.341641	883200	-4.9670536e-08	5264.512	-0.006809292	-85.58645	0.39513478	0.006042868	0.0525	27713.822020292282
736	96.7372	80.792	571.99585	32.283108	185.35556	87.25556	14.173557	115.25953	49.165516	884400	1.9868216e-08	6227.422	-0.0034308322	-195.10295	0.30126807	0.007920723	0.0875	27751.12203145027
737	101.70352	92.500336	390.06818	7.217166	187.33333	95.45164	16.318535	135.2197	20.84835	885600	2.7318796e-08	9897.136	-0.008170524	-190.415	0.31535318	0.015759373	0.14333333	27789.966547727585
738	92.730446	62.409286	371.231	26.12993	186.23256	86.72771	16.962675	122.84544	42.735157	886800	3.973643e-08	3416.489	-0.003943593	-163.55579	0.36436686	0.0032803148	0.0525	27827.59312605858
739	83.85261	52.382416	217.84041	4.4677835	186.84445	72.70862	11.536956	95.454185	-3.225727	888000	-4.9670536e-08	1675.3275	-0.0030866284	-39.337555	0.346617	0.005862799	0.08083334	27868.339087724686
740	82.31676	83.93389	538.53723	6.8492355	184.42223	74.46919	16.249737	101.74307	-13.490573	889200	-4.9670536e-08	4848.7905	-0.0034175888	-133.07051	0.3764862	0.009823032	0.10750001	27904.775496006012
741	99.32031	73.72127	384.58957	4.9287205	185.85106	76.055336	17.750711	109.01667	-34.859615	890400	6.953875e-08	4025.8904	-0.0068374746	-213.85393	0.35675606	0.003611081	0.049166664	27943.07322859764
742	91.981674	70.239716	302.1643	6.4084806	183.62222	87.05816	18.619196	121.752914	-8.830709	891600	-2.9802322e-08	3339.2488	-0.0058877156	-8.496562	0.38237366	0.004287404	0.060833335	27983.109936714172
743	80.02855	60.747726	279.82895	6.1442137	185.4	91.83618	16.574486	121.675896	16.123041	892800	5.9604645e-08	2465.1233	-0.0029653783	-324.98914	0.36426616	0.00793423	0.09833334	28021.23986196518
