Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	Time
17	8.30691	5.926187	21.26994	-10.0	200.6842	7.365734	1.0224756	12.579814	4.5282407	10800	0.0	28.30578	-0.08390659	-9.14946	2.3330746	0.04852876	0.48166665	363.23192620277405
18	9.794015	6.553911	24.630856	-10.0	201.6	7.732063	3.162792	18.413721	1.6850914	11400	5.9604645e-08	28.89742	-0.08095715	-11.423013	2.2514377	0.045479607	0.42499998	386.67097878456116
19	7.496142	6.6907105	16.020668	-10.0	193.6842	8.579705	3.677246	17.250233	-1.9972647	12000	1.9868216e-08	54.210674	-0.083236046	-20.07609	2.3922334	0.048885155	0.46833333	409.6077711582184
20	17.464117	22.469341	102.47396	4.9556584	204.95454	7.5079722	1.8161389	11.917974	0.67794895	12600	1.4901161e-08	530.9295	-0.06290815	-73.64144	2.3053818	0.05142204	0.40666667	432.8659026622772
21	12.083586	5.669064	25.737013	6.474064	203.65	18.143421	4.101209	26.518805	4.445169	13200	0.0	90.47306	-0.10649153	-56.908176	2.1448228	0.054529633	0.49333334	455.5687475204468
22	12.865883	11.279213	45.131504	-10.0	190.8421	9.801517	2.6827765	18.140533	-3.0670848	13800	0.0	93.65078	-0.088870846	-15.859726	2.2014387	0.047698524	0.4466667	475.43728518486023
23	13.6749325	5.5687923	30.539461	7.0905566	204.09525	11.689317	2.044211	17.050549	4.127035	14400	1.4901161e-08	26.53238	-0.076439746	-6.4641933	2.0489814	0.057450186	0.4883333	498.52732396125793
24	23.003073	48.17963	215.30118	-10.0	187.33333	12.029952	2.6439018	20.753433	3.8079758	15000	-1.9868216e-08	1810.251	-0.04785031	-118.39487	1.9726309	0.04551829	0.41166666	521.1288409233093
25	10.561812	6.287701	21.208092	-10.0	198.1579	22.140036	5.32287	38.09464	6.717946	15600	2.4835268e-08	201.29619	-0.07621917	-95.72042	1.9324714	0.057516683	0.5	543.4012441635132
26	20.344902	13.808532	61.450996	5.811205	203.85715	11.663797	5.502538	29.344988	-0.21080847	16200	-1.9868216e-08	223.70381	-0.07586035	-70.49402	1.7246736	0.048555523	0.43500003	566.4836781024933
27	26.827291	37.396954	135.98483	-10.0	190.52942	19.396278	4.638479	35.418118	0.4541053	16800	1.9868216e-08	1083.3563	-0.068613954	-96.23273	1.6073624	0.04944778	0.39833334	585.2312753200531
28	19.74292	27.979025	103.410576	-10.0	180.23529	23.505323	4.9908037	38.767426	5.0929117	17400	-1.4901161e-08	531.2226	-0.065621845	-33.851715	1.6006943	0.046705347	0.40499997	603.8641350269318
29	13.199909	17.157986	58.16605	-10.0	178.875	16.212292	4.1669693	27.359823	1.2951628	18000	1.9868216e-08	215.7805	-0.08102135	-40.616734	1.6442541	0.049066085	0.44499996	622.1331515312195
30	15.448878	17.672194	48.410717	-10.0	176.94444	11.288115	3.2377288	24.884241	3.9784248	18600	1.0430813e-07	212.55916	-0.08181733	-26.093771	1.4866991	0.057861883	0.43666664	640.8753113746643
31	11.954182	9.0434675	25.71705	-10.0	193.5	13.2302	4.42441	30.658108	4.0166864	19200	0.0	81.48377	-0.08504822	-21.045496	1.4815212	0.04754593	0.39833334	659.6634261608124
32	25.69182	49.27356	225.88506	-10.0	198.44444	9.148322	3.7925246	19.237534	-1.2419561	19800	9.934108e-09	1333.0284	-0.031119576	-131.10722	1.4582437	0.050362725	0.42166665	682.9309785366058
33	16.007942	15.634643	49.401722	-10.0	189.11111	23.755907	8.175628	44.500313	5.9282837	20400	-2.8560558e-08	290.68958	-0.07816545	-80.254265	1.4288832	0.045761187	0.37166667	702.2404062747955
34	26.492733	23.499466	80.84606	-10.0	199.55556	14.422375	6.69656	33.50917	3.8657966	21000	1.9868216e-08	468.55652	-0.072951175	-31.441423	1.4289513	0.055039782	0.39666668	724.769627571106
35	29.300917	38.004574	134.61942	-10.0	198.33333	17.862152	5.2582083	36.13837	7.9597135	21600	-1.9868216e-08	711.03345	-0.04705581	-48.009304	1.4074217	0.04879868	0.38333333	743.3608243465424
36	23.454248	14.663228	73.10614	9.710306	202.52632	20.387808	3.8818462	35.636257	9.3476515	22200	1.9868216e-08	140.84814	-0.06660488	-12.493385	1.3006968	0.052167043	0.41166663	766.3833379745483
37	19.190866	13.127119	47.728767	-10.0	197.45	21.338196	3.961277	42.53525	12.192458	22800	-9.934108e-09	112.32958	-0.074947774	-14.015779	1.3044186	0.05000985	0.40166667	789.3676550388336
38	24.588024	10.255996	51.64161	8.115664	200.8	18.244812	2.3903308	25.14754	9.12301	23400	-2.4835268e-08	56.362896	-0.06988215	-8.663614	1.3408359	0.04726456	0.365	812.2168681621552
39	27.003536	23.601461	91.83843	-10.0	197.15	21.48663	2.708858	35.427864	12.393057	24000	5.9604645e-08	427.43253	-0.04072879	-22.658335	1.2370751	0.05304541	0.43500003	837.809582233429
40	25.970552	16.591707	53.058586	-10.0	197.0	22.949863	4.537897	34.725227	7.0031	24600	-1.4901161e-08	203.8987	-0.081059515	-30.576889	1.3755137	0.049386993	0.36666664	856.7709634304047
41	45.488373	68.98295	303.2722	-10.0	191.63158	23.296751	3.6643903	34.569633	6.8547864	25200	-6.953875e-08	3005.92	-0.057777423	-231.78113	1.4066015	0.04939863	0.3866667	879.2413232326508
42	30.994434	23.114563	96.48579	7.6955385	201.6	37.82776	6.9856133	61.149	16.920563	25800	-3.973643e-08	431.4967	-0.07300954	-32.929646	1.3002316	0.051636953	0.42166665	897.5395333766937
43	55.353912	76.556816	348.68097	-10.0	192.63158	35.514442	7.600477	56.68251	19.69313	26400	-1.9868216e-08	4578.719	-0.045618746	-97.25668	1.2329106	0.046238076	0.40166664	920.2619683742523
44	28.54293	18.479128	81.45455	-10.0	198.26315	41.287537	8.218149	63.911385	24.358688	27000	3.973643e-08	392.8539	-0.06737166	-94.57046	1.1642836	0.045367185	0.36833334	940.092173576355
45	26.687225	18.243885	82.684044	-10.0	197.47368	36.863358	7.346606	56.0042	17.84458	27600	2.483527e-09	422.7682	-0.042689014	-117.94126	1.022805	0.052469622	0.36	961.8428864479065
46	33.579685	31.802284	125.402306	-10.0	197.10527	21.6109	2.8838727	32.12493	12.494587	28200	4.2219956e-08	613.24713	-0.026740214	-42.58282	0.94015354	0.05121508	0.37166667	984.150140285492
47	26.867163	17.854826	78.82772	-10.0	198.42105	28.702898	4.3532963	38.690365	8.115823	28800	-6.953875e-08	269.74423	-0.057286695	-39.85736	0.99030465	0.059087027	0.42	1006.2271153926849
48	20.362701	15.642413	45.266006	-10.0	185.22223	22.589638	4.1662245	33.953423	2.356143	29400	-1.4901161e-08	181.42413	-0.062479023	-30.557703	0.8053439	0.051739026	0.28333333	1025.0141212940216
49	27.495153	15.712208	78.454666	8.564083	200.0	13.774639	3.025211	20.829174	0.8197288	30000	2.4835268e-08	208.84883	-0.026929626	-62.215443	0.75329953	0.06490573	0.30333334	1046.8903682231903
50	27.22574	23.018309	113.83481	10.956321	201.33333	24.95861	5.3524313	36.61411	4.5042167	30600	-3.973643e-08	389.06995	-0.03398325	-41.000977	0.64962804	0.045674007	0.245	1065.9144840240479
51	32.993835	18.108463	93.86872	8.25518	201.72728	26.525492	3.220252	35.69192	15.935985	31200	-1.4901161e-08	258.49686	-0.031761553	-15.634415	0.5386079	0.052369032	0.20833333	1088.3761820793152
52	42.497974	27.625484	138.62103	15.170503	202.1579	28.820599	4.0990844	45.77145	15.520243	31800	-9.437402e-08	601.5708	-0.02290837	-54.336594	0.551539	0.053281054	0.22000001	1110.6495492458344
53	37.337543	19.804909	90.43344	14.833617	201.72223	37.537277	6.393185	52.525127	23.2926	32400	-9.934108e-09	305.78015	-0.033685397	-27.124964	0.4896463	0.05253725	0.19666667	1129.438456773758
54	38.775036	23.429405	100.67673	14.717193	203.42105	32.120663	4.4153457	45.397118	17.89198	33000	4.4703484e-08	336.15616	-0.03138869	-22.93499	0.43593836	0.047430772	0.21666665	1151.7915029525757
55	66.55993	59.0718	241.35432	19.430292	202.89473	36.06862	5.15255	54.381916	22.983057	33600	4.967054e-09	1928.4889	-0.024337023	-233.53491	0.3726541	0.047500324	0.18833333	1174.1073908805847
56	65.14978	61.007603	238.56514	-10.0	197.52942	47.681675	9.676572	75.4873	11.8015785	34200	4.967054e-09	2143.2607	-0.027895331	-94.5676	0.4016808	0.050453097	0.17500001	1192.509646654129
57	76.76227	83.187675	290.7039	16.52817	202.88889	46.34304	9.246507	70.5483	-3.0675082	34800	-1.9868216e-08	3486.8313	-0.022671178	-224.01698	0.3510214	0.0488486	0.17166667	1211.301311969757
58	99.127426	74.822495	207.18033	-10.0	196.61111	62.219948	10.573185	89.04192	45.22362	35400	-3.973643e-08	3999.209	-0.017240139	-743.11285	0.2587066	0.04686718	0.12666665	1229.9468443393707
59	88.35881	75.545975	231.69981	15.631615	201.73685	97.8048	14.488689	144.86281	67.93512	36000	6.45717e-08	3515.6924	-0.029215813	-340.85925	0.25879237	0.05684519	0.16666667	1252.757831811905
60	134.50871	80.186844	207.33154	22.63743	202.1579	82.29795	15.939707	142.53023	33.605354	36600	-3.228585e-08	4197.903	-0.017410507	-640.5901	0.1549093	0.05000789	0.07666667	1275.8434114456177
61	193.18118	63.568443	378.5185	43.00861	202.3	120.68659	26.6049	199.23837	60.259888	37200	9.934108e-09	3148.6514	-0.019767404	-1643.9727	0.071344815	0.05223188	0.075	1299.185554265976
62	116.042274	82.521996	207.30135	19.351656	201.88889	163.32742	31.374327	267.1435	79.858894	37800	1.2417634e-08	6839.1733	-0.027133381	-2446.1658	0.17136747	0.039704744	0.145	1321.1693212985992
