Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	Time
128	46.470444	76.188644	232.00247	5.49996	136.90625	42.35702	49.059322	184.9169	1.1986952	116100	9.934108e-09	2472.5383	-0.00018852018	-93.89578	0.02169331	0.0010112837	0.0044444446	3729.6757929325104
129	37.606056	68.45962	220.25854	5.5065136	137.90625	39.818996	47.520885	176.11661	2.05672	117000	7.450581e-09	1903.915	-0.0010878257	-82.78547	0.08549237	0.01569491	0.034444448	3760.4140367507935
130	50.294193	74.60781	227.79083	5.727203	136.90625	48.15772	41.74563	197.3294	2.2636805	117900	1.4901161e-08	2963.7551	-0.0020814266	-205.85011	0.047552954	0.028858332	0.035555556	3790.9997079372406
131	50.431847	77.278694	232.33017	5.502728	137.80646	50.53413	38.458843	155.23878	7.2840457	118800	-4.967054e-09	2643.049	-0.0010744708	-211.5083	0.03583905	0.00990967	0.016666668	3822.284361600876
132	49.899612	75.89604	233.25327	5.1986995	137.71875	53.976665	51.95319	185.63304	-2.684002	119700	0.0	3263.4695	-0.0011965154	-419.39456	0.09205413	0.0032245219	0.023333332	3853.5071716308594
133	31.670328	40.595844	226.3154	6.5855465	136.96774	32.683113	31.81033	185.68146	3.9139256	120600	1.9868216e-08	1063.6108	0.0016357427	-489.0681	0.069415994	0.057925582	0.06555556	3881.730736017227
134	70.85133	90.259705	276.76117	5.5100107	135.96666	33.0119	20.977709	136.28258	15.275906	121500	-1.9868216e-08	5590.937	-0.00012402236	-1101.648	0.0043520173	0.0010433312	0.0011111111	3909.8285019397736
135	41.68985	70.33377	228.42882	5.4920197	136.82353	46.371387	26.669815	152.18439	16.059435	122400	9.934108e-09	2679.5217	-0.00050813303	-480.33072	0.023338055	0.0016244423	0.008888889	3944.2728185653687
136	32.200726	60.98673	231.04645	5.4997973	139.45161	27.186497	37.85458	163.10466	-11.801179	123300	-2.483527e-09	1348.9204	-0.0007575979	-125.47727	0.038993	0.0023999498	0.016666668	3977.7657775878906
137	46.485783	75.58818	230.18953	4.9679666	139.58064	29.994585	38.814438	150.2625	-7.0285115	124200	-1.2417634e-08	2223.115	-4.634851e-05	-127.28066	0.0489388	0.00061148586	0.0066666664	4009.8059346675873
138	32.63847	61.70747	216.39296	5.0113783	139.36667	37.8699	43.984577	176.32068	-1.204765	125100	-1.7384687e-08	1884.2684	-0.0008048887	-181.79114	0.04692607	0.001333024	0.01111111	4042.429272890091
139	32.95983	60.793278	225.78511	5.306674	139.09677	28.392408	31.791655	150.6471	-0.17607175	126000	-4.967054e-09	1342.2125	-0.0012963953	-50.039185	0.024659505	0.015109853	0.008888889	4075.4473009109497
140	47.667103	77.52568	226.47046	5.476184	138.8	33.438774	42.026886	175.15405	-2.7639465	126900	4.967054e-09	2160.2227	-5.7748828e-05	-87.32632	0.017926523	0.0003291313	0.0011111111	4107.806809902191
141	32.686848	65.26861	234.11583	5.5030727	137.56667	28.657537	41.931763	170.69461	-4.170549	127800	-7.450581e-09	1619.4297	-0.00015286542	-57.351498	0.022938618	0.0007789509	0.008888888	4137.633735179901
142	37.455322	68.21336	229.4663	5.5134654	136.82353	30.20007	34.222385	146.05588	1.938241	128700	-2.483527e-09	1581.3761	-0.0001305351	-76.62391	0.019930445	0.00051620963	0.0033333332	4168.356631755829
143	52.929726	78.89396	225.32033	5.487666	139.12903	40.94092	45.442978	184.0845	-1.9246225	129600	-7.450581e-09	2525.2776	-8.0154125e-05	-108.86041	0.024398312	0.0015353988	0.01	4198.270630836487
144	31.581114	62.474945	220.37112	5.484486	138.6	29.994392	40.991993	171.27802	-0.25263667	130500	0.0	1347.5455	-0.00044312017	-47.51717	0.025493706	0.003915669	0.024444446	4227.848301410675
145	50.921062	77.537155	234.72635	5.501974	136.2258	44.182438	40.0256	144.15909	1.4235982	131400	9.934108e-09	2603.5793	-0.001246335	-157.4683	0.054715086	0.020772805	0.040000003	4259.090215682983
146	43.652058	72.009544	223.18524	5.510496	137.20589	37.57964	44.180965	173.58188	-0.040731944	132300	1.2417634e-08	2032.2328	-0.0004004153	-55.06338	0.02452039	0.011251784	0.015555556	4292.201644897461
147	30.573597	62.71519	224.44896	5.475006	139.67741	30.866714	41.78175	177.10565	0.3365216	133200	-9.934108e-09	1472.5016	-7.000659e-05	-60.110554	0.0055922777	0.00010100822	0.0022222223	4323.493136882782
148	41.94738	71.48533	230.78621	5.4920797	139.46666	32.21416	37.53497	154.50331	2.2274628	134100	-4.967054e-09	1784.6119	-1.4755565e-05	-37.281326	0.0058761374	2.5896496e-05	0.0	4353.665578842163
149	45.465748	77.81419	227.86581	5.4886336	138.56667	31.054014	41.20978	167.10094	-0.26067826	135000	0.0	1874.7812	-0.00043912083	-162.57454	0.014276321	0.0017044962	0.013333333	4383.014433383942
150	31.13306	62.124393	228.92754	5.496059	137.9375	30.986889	44.47608	177.29736	-1.1744078	135900	1.2417634e-08	1436.9718	0.00010032082	-69.14586	0.007868255	7.943683e-05	0.0022222223	4418.284905195236
151	40.348274	70.11343	226.51953	5.4871564	138.74193	40.279423	45.485634	167.36958	0.95603275	136800	-1.9868216e-08	1938.5573	-0.00017577487	-104.070496	0.012224253	0.0010215518	0.010000001	4451.879113674164
152	45.00049	76.05645	230.25221	5.497389	138.5	30.81573	38.599915	143.91595	-0.42130762	137700	-4.967054e-09	1961.7723	-0.000570934	-247.33669	0.013556577	0.0029558025	0.0044444446	4487.799043416977
153	25.812424	52.439495	229.41385	5.450279	139.83871	29.757475	40.287983	176.1039	0.25640902	138600	-1.2417635e-09	1315.1713	-0.00020774516	-131.773	0.010491445	0.0035958986	0.0033333332	4522.9706790447235
154	49.04537	78.852615	228.59845	4.9771066	139.7	35.31946	38.977352	151.82175	1.1984369	139500	-4.967054e-09	2227.694	2.9909113e-05	-79.03193	0.01544334	0.00046148105	0.005555555	4552.4302043914795
155	31.318499	63.071926	224.3772	5.494868	138.96666	26.882414	34.857067	178.76253	1.9052173	140400	-9.934108e-09	1097.1715	-3.982087e-05	-52.62855	0.013201255	1.6058088e-05	0.0	4581.665663719177
156	34.78162	65.54578	231.00055	5.507697	137.9	33.919556	48.071033	208.33618	-0.92467755	141300	-1.9868216e-08	1609.9951	-0.0002955957	-284.30374	0.00854031	0.0010164515	0.0011111111	4610.363591194153
157	43.80612	74.94986	234.4974	5.483747	137.5	37.77675	44.22819	184.17046	0.9895941	142200	0.0	2048.2415	1.2133892e-05	-69.44907	0.008974586	0.00010438714	0.0011111111	4640.876629590988
158	31.808157	64.92233	230.73074	5.496771	139.80646	24.516296	34.94075	180.81895	-1.8854779	143100	2.483527e-09	1009.2917	-0.0001605625	-114.13218	0.01926001	0.0008958106	0.010000001	4671.815268039703
159	39.137108	68.43708	222.18826	5.5208673	139.96774	33.408215	48.134636	216.92415	-1.0131927	144000	0.0	1669.7695	-1.3882294e-05	-197.26324	0.0033386077	0.00012917128	0.0011111111	4704.634855031967
160	47.46014	77.53686	229.6204	5.483676	139.93333	32.628258	39.563774	172.91327	0.7575501	144900	-4.967054e-09	2206.8047	-3.704708e-05	-113.377144	0.00868781	0.00012749752	0.0022222223	4733.989052295685
161	31.744059	65.10079	229.0193	5.4856944	139.13333	26.127981	36.120064	194.382	2.0686414	145800	7.450581e-09	1036.6162	-1.3500452e-05	-69.343834	0.004765028	5.253553e-06	0.0	4764.173366308212
162	41.84086	73.08097	232.7978	5.495481	138.12903	45.18281	57.36422	230.7447	0.052172914	146700	2.3593506e-08	2300.2327	-0.0001357415	-285.93506	0.005905306	1.49781845e-05	0.0	4797.935774087906
163	45.8249	78.0422	226.43866	5.478165	138.16667	40.75221	51.021015	213.39531	-0.420303	147600	-7.450581e-09	1869.9454	1.368237e-05	-51.72144	0.0053030103	2.088282e-06	0.0	4831.482113599777
164	29.879822	59.00663	220.5988	5.4847302	137.5625	26.829588	39.047432	201.42441	1.0868622	148500	1.7384687e-08	954.3174	-9.823435e-06	-97.58841	0.0038125033	3.1140115e-07	0.0	4866.826105594635
165	39.65749	69.72936	230.9289	5.4765406	138.4375	41.914825	52.9025	211.06418	-0.70762473	149400	-2.483527e-09	1872.8281	-2.158247e-05	-136.54587	0.0045558987	2.3563705e-07	0.0	4900.5100684165955
166	45.905525	78.427315	230.08319	5.4852996	139.51613	36.534782	47.225544	207.3809	1.287268	150300	0.0	1926.31	-2.6116768e-05	-58.069805	0.005491271	7.292019e-05	0.0011111111	4933.799921751022
167	25.319502	52.262928	223.04831	5.4999185	139.56667	25.683455	37.209213	193.37286	0.44707644	151200	-6.208817e-09	965.5439	-8.742015e-07	-13.004939	0.0027713373	1.0066562e-08	0.0	4963.824958562851
168	46.637234	75.771355	231.4325	5.487792	138.70967	31.265652	38.689823	165.21687	0.60267544	152100	2.4835268e-08	1769.0508	-5.7735792e-06	-46.616383	0.002844523	1.9934442e-08	0.0	4996.331702947617
169	31.620768	63.05384	221.80182	5.4957056	138.9	35.3421	47.904766	201.19395	1.4488657	153000	-1.9868216e-08	1586.9159	-7.698933e-08	-55.75942	0.0033161503	3.2054057e-08	0.0	5025.2602643966675
170	31.464073	60.537827	222.03133	5.4878063	138.28125	30.046091	40.74771	195.98763	1.6143641	153900	-1.4901161e-08	1012.98944	-7.4350587e-06	-138.94058	0.0024360095	4.0398703e-08	0.0	5058.965054273605
171	46.92201	76.4869	228.10522	5.4893193	139.09677	35.512062	47.11	199.42638	1.158238	154800	8.071463e-09	1970.6367	-8.487453e-07	-187.9126	0.0026006026	4.635917e-09	0.0	5091.408412456512
172	30.23671	61.09233	230.55801	5.480228	139.35484	29.670998	42.751144	194.35332	0.40014565	155700	7.450581e-09	1166.7789	-1.4629137e-06	-112.87615	0.0030140493	3.8411883e-09	0.0	5123.633986949921
173	40.042587	70.6973	223.52309	5.488533	139.32259	22.040466	28.8684	158.33813	0.06512886	156600	-4.967054e-09	1281.1118	4.597629e-07	-168.52917	0.0017191694	9.271834e-10	0.0	5155.340224981308
174	48.476894	79.6571	234.19533	5.4878063	139.23334	35.506424	48.12428	228.68973	1.3156021	157500	-4.967054e-09	2071.3086	-0.00016563672	-168.99785	0.005746601	0.0020371904	0.0044444446	5184.112506866455
175	31.737907	63.11549	227.62958	5.494752	138.26666	31.526506	43.027054	195.63914	1.200912	158400	4.967054e-09	1308.5345	-5.5413693e-07	-76.18442	0.0019161381	6.790956e-07	0.0	5214.272314548492
176	37.188267	66.54823	225.0429	5.4973307	137.61765	33.324642	42.534775	193.4765	1.7607672	159300	-4.967054e-09	1372.7227	-4.03213e-05	-68.5884	0.0055215545	0.00011545149	0.0022222223	5246.0436799526215
177	48.50716	79.61499	230.71657	5.488533	140.03334	34.90359	47.60771	203.8056	0.10514123	160200	7.450581e-09	1957.5879	-1.7617518e-05	-97.302925	0.0040428373	6.837977e-07	0.0	5274.8441960811615
178	30.608694	62.178425	222.83215	5.488844	139.19354	28.55347	42.297718	202.78598	0.25478715	161100	9.934108e-09	1248.5537	4.1296394e-06	-34.068783	0.004143037	1.7244284e-06	0.0	5303.992525100708
179	40.331444	69.5725	223.48729	5.4862385	139.12903	36.513287	45.976154	201.97845	1.6130464	162000	-4.967054e-09	1576.9994	-5.2689884e-05	-61.554962	0.0076979003	0.00010690318	0.0022222223	5333.361168146133
180	45.194717	77.27153	231.63928	5.4998755	139.3	32.03609	45.076504	209.25893	-0.8036982	162900	4.967054e-09	1575.3258	-0.00022651131	-168.68602	0.007887681	9.0558926e-05	0.0	5361.70244717598
181	25.366997	52.568226	225.9556	5.491282	138.43333	33.712585	48.72461	231.41092	0.10977498	163800	1.9868216e-08	1249.2355	-0.00011713803	-158.82759	0.008830764	0.00027443588	0.0022222223	5390.791819095612
182	45.757523	75.74551	222.99554	5.4845815	137.71875	33.91294	41.68053	187.7155	0.3129547	164700	-4.967054e-09	1620.4027	-6.152565e-05	-36.190475	0.0062709176	8.480959e-05	0.0	5422.494286060333
183	31.609825	62.33666	221.53285	5.4839206	138.66667	31.584593	47.566505	209.93472	0.79959214	165600	7.450581e-09	1001.49316	-0.00011590868	-42.02522	0.010265139	0.002740017	0.011111111	5450.555784463882
184	38.32637	69.53008	224.1952	5.4800735	137.875	31.630976	42.33591	174.05174	1.1823786	166500	2.7318796e-08	1272.818	-8.8884495e-05	-175.4222	0.010549836	0.00060819276	0.005555555	5481.682967185974
185	45.060646	73.94487	226.00107	5.495035	138.53125	31.839476	39.00634	183.97498	0.604152	167400	1.9868216e-08	1800.9105	-7.965399e-05	-137.04756	0.013666554	0.00026705032	0.0022222223	5513.454265832901
186	31.267628	63.107746	224.4918	5.4899917	139.4	29.104116	42.098457	214.04587	0.94611233	168300	-1.8626451e-08	942.2906	-2.3971623e-05	-39.75999	0.018319083	0.00070875464	0.008888888	5542.477936029434
187	39.58062	69.47112	222.96036	5.483116	138.35484	36.675934	53.512867	229.8232	1.2333096	169200	-4.967054e-09	1606.9629	-0.00014592537	-292.63058	0.007278728	0.0005121081	0.008888888	5573.90983915329
188	37.999718	67.589386	227.23048	5.484424	138.375	33.198643	41.26358	200.97014	1.7844081	170100	2.483527e-09	1665.0582	-6.345225e-05	-59.674053	0.013719916	0.00017194159	0.0033333332	5604.887903928757
189	32.059467	63.663273	229.22127	5.4854503	139.2	22.270378	34.60264	202.03049	0.4829825	171000	2.483527e-09	935.0341	-0.00018257771	-115.42932	0.012862157	0.00029363023	0.0044444446	5633.941479921341
190	37.159966	66.25436	219.11662	5.492523	138.375	39.712418	55.827717	225.42412	1.6276644	171900	9.934108e-09	1652.1475	-0.00021070056	-306.40323	0.005701424	0.00013244046	0.0033333332	5664.972656488419
191	48.307423	79.5103	228.16531	5.487269	139.2	39.630043	49.095802	206.08879	2.0508864	172800	7.450581e-09	1880.7393	-0.00087568973	-87.95585	0.010029866	0.019358078	0.0044444446	5693.064772367477
192	31.075031	63.06804	225.18474	5.498146	138.51613	25.959974	39.47352	203.87868	-1.4664578	173700	1.1175871e-08	1011.34845	-0.0004434331	-71.29899	0.00498472	0.0145865185	0.010000001	5722.205497503281
193	39.39806	68.44047	227.94179	4.894415	138.36363	39.505642	52.048534	222.10054	1.763343	174600	-3.7252903e-09	1817.3981	-0.000105451116	-130.43024	0.0085223755	0.0031995599	0.0055555557	5753.769890546799
194	47.62366	79.70156	227.00734	5.4463854	139.66667	35.419487	45.82103	195.35461	1.546332	175500	2.483527e-09	1931.4484	-0.00033355082	-53.535908	0.02100026	0.0010268326	0.010000001	5782.313747644424
195	33.427624	62.80313	227.47916	5.3864474	138.6129	25.168432	37.077335	200.79037	-6.2533917	176400	2.483527e-09	1054.5895	-0.00064082694	-116.34321	0.042479485	0.008055252	0.02222222	5814.3787932395935
196	40.198982	69.61858	224.00844	5.5023823	138.96666	35.882072	51.08408	216.21696	0.73247606	177300	0.0	1461.0254	-0.00017325347	-81.522606	0.019947728	0.0064611747	0.01111111	5842.559647798538
197	46.775814	80.380165	233.3178	5.4885783	138.5	41.905266	52.422028	219.65094	-1.7561884	178200	3.4769375e-08	1954.2733	-0.0003672441	-97.145	0.039246406	0.0022162783	0.015555557	5870.694676876068
198	31.402311	62.319798	229.86287	5.503211	138.0303	28.447498	43.0811	223.79971	1.8048946	179100	0.0	1069.5972	-6.456176e-05	-131.89357	0.011616963	0.00078473234	0.0044444446	5902.680016994476
199	34.31505	62.125664	226.35335	5.4801664	139.56667	36.37395	50.759563	227.77405	-0.34235466	180000	-3.7252903e-09	1503.918	-0.00024336537	-223.61115	0.0109668365	0.0005646514	0.0044444446	5930.557578086853
200	45.488087	77.66883	223.01944	5.4959598	138.86667	31.420956	42.256527	191.61052	1.5647651	180900	-2.4835268e-08	1927.9291	-0.00028108558	-257.01498	0.0073514073	0.0013203155	0.0066666664	5958.363961696625
201	25.681856	53.231426	227.46017	5.5060997	138.25807	27.033958	39.55146	224.4071	2.0076525	181800	2.483527e-09	926.4266	-0.0008127292	-170.27994	0.035489205	0.0032434743	0.015555556	5988.73547410965
202	46.212585	75.91695	228.49649	5.481091	138.53125	29.893435	40.757683	190.76392	0.86427295	182700	-2.483527e-09	1570.9388	-0.00012083134	-87.84177	0.01301036	0.00097264507	0.0022222223	6020.154387950897
203	31.930029	64.326065	232.02441	5.492103	139.66667	33.25716	46.838505	216.19304	2.2262354	183600	-4.967054e-09	1697.2562	-0.00017770752	-116.17329	0.021271728	0.0028254066	0.008888889	6049.404831171036
204	33.137714	64.41064	230.855	-10.0	136.96552	24.339975	37.420223	202.70312	-5.2366457	184500	-4.967054e-09	775.39185	-0.0050774436	-212.10133	0.09844168	0.04538186	0.05666667	6079.764246225357
205	56.95231	80.58797	226.59503	5.470758	138.53125	38.974136	50.82433	219.1504	-1.9506603	185400	-9.934108e-09	2395.5002	-0.00043939255	-310.04907	0.02021159	0.0051160883	0.012222223	6110.333400249481
206	32.046276	64.78528	225.11249	5.504823	139.72414	27.951984	41.4131	206.47343	-23.462917	186300	3.7252903e-09	1297.256	-0.0015348507	-68.43763	0.045708477	0.008945641	0.018888889	6139.536107301712
207	32.330257	62.039898	222.34079	-10.0	136.16667	24.02192	37.366283	206.60875	-21.028805	187200	4.967054e-09	995.05786	-0.0015736967	-59.626495	0.02516003	0.025567263	0.024444444	6170.142860412598
208	48.383812	79.18715	231.57954	5.497716	139.1	31.645523	47.251347	215.28302	-17.594122	188100	7.450581e-09	1816.6737	-0.0005444302	-212.2325	0.022763332	0.0021105187	0.010000001	6198.198853969574
209	36.781002	70.40674	222.20381	5.5001388	138.4	35.58232	50.31619	216.21352	-0.34972885	189000	-4.967054e-09	1145.3966	-0.00014920284	-83.556465	0.013076939	0.0009600614	0.005555555	6226.8888165950775
210	36.015587	64.72277	235.50523	5.4938164	137.43333	34.72456	48.373787	218.05106	-7.5284767	189900	-7.450581e-09	1549.9873	-0.0016417647	-197.88393	0.05366503	0.011203698	0.026666665	6258.355972766876
211	45.50462	76.45635	225.52847	-10.0	134.56667	32.5819	43.660313	189.66653	-7.45078	190800	-7.450581e-09	1539.9414	-0.0019769059	-184.0082	0.030274848	0.022133904	0.031111112	6285.841556549072
212	31.505545	62.348804	233.04765	5.488074	138.06061	29.145096	44.524323	207.58357	-0.57788414	191700	4.967054e-09	1146.0021	-0.00013534476	-54.001293	0.012459446	0.0016760299	0.0044444446	6317.751964330673
213	41.48142	68.75691	221.34653	5.3093424	139.93333	40.35737	50.24476	205.48955	0.9926743	192600	-9.934108e-09	1759.5732	-0.0007030984	-113.130424	0.048011154	0.0033485692	0.017777778	6345.479291200638
214	38.137375	72.64865	230.43234	5.4866147	139.53334	24.849007	34.03502	173.53055	0.8624891	193500	2.4835268e-08	1477.1533	-0.00037834793	-371.92056	0.025236674	0.0028650146	0.007777778	6373.994686126709
215	26.651663	53.061478	229.28035	5.4688377	138.83333	28.11157	43.170937	214.89485	-2.0328262	194400	1.7384687e-08	976.83075	-0.000565084	-320.35587	0.023528462	0.0010517581	0.007777778	6401.920811653137
216	54.170296	82.89646	229.82414	5.492257	137.54839	34.674152	43.18916	185.67697	0.16170102	195300	-1.4901161e-08	1982.4615	-0.0003346602	-120.09469	0.024304168	0.0052372105	0.01111111	6430.52755355835
217	23.107857	50.72236	225.80716	5.502702	138.4375	25.490915	34.194977	220.70125	3.8099055	196200	7.450581e-09	685.5617	-4.06305e-05	-48.60022	0.018993987	0.00065947673	0.0033333332	6461.825624227524
218	41.788086	72.507484	232.85214	5.493847	139.16667	31.235	44.91213	209.3674	1.3923491	197100	1.2417635e-09	1112.9125	-3.998059e-05	-54.962284	0.0066193813	0.00013226853	0.0011111111	6490.22400188446
219	52.00566	82.327194	228.1844	5.468614	138.4375	40.952225	54.121803	220.21944	0.15193667	198000	-9.934108e-09	2328.2874	3.8060048e-07	-192.13707	0.007900423	4.0315987e-05	0.0011111111	6519.748328447342
220	23.71196	52.891426	228.9022	5.502263	139.54839	24.38317	36.322384	206.85579	-1.7607023	198900	9.934108e-09	828.2378	-0.00066628837	-175.6512	0.016502032	0.04546921	0.016666668	6549.759654521942
221	42.389893	71.26642	226.00377	5.5243354	139.23334	36.928925	51.565117	235.33849	3.008781	199800	-2.483527e-09	1633.685	-1.8252991e-05	-96.26596	0.011078226	0.0011292065	0.0044444446	6578.948539018631
222	44.630653	76.10148	226.31253	5.4671335	138.35484	40.95854	50.64138	205.94054	3.3810205	200700	4.967054e-09	1849.2858	-0.00036886087	-101.51913	0.010932955	0.000812311	0.01	6609.286761522293
223	32.442104	64.96678	232.04231	5.4757886	138.32259	25.395554	39.765903	216.74751	0.35030788	201600	9.934108e-09	979.842	-2.0327668e-06	-118.35321	0.009977347	0.0015124246	0.0044444446	6640.7846620082855
224	40.39067	69.59164	225.0058	5.507029	138.2258	32.4169	49.852318	220.37398	1.2013867	202500	-2.483527e-09	1506.1224	-3.4092616e-05	-87.54627	0.016355628	0.0009108439	0.0055555557	6672.209963798523
225	44.382008	76.5292	228.88156	5.4330754	138.4	37.688343	49.743458	204.14372	4.764583	203400	-7.450581e-09	1621.4619	-0.00013874471	-97.588554	0.018649789	0.0019518435	0.007777778	6701.390895366669
226	30.707087	59.84948	224.94487	5.493051	137.87878	31.76763	44.699947	214.43011	2.3268306	204300	-9.934108e-09	1165.6927	-0.00016205262	-116.65444	0.00862243	0.00093832536	0.0044444446	6733.211925029755
227	41.032944	69.53506	224.76067	5.500378	139.48387	33.74797	47.5812	231.55287	-0.3167651	205200	7.450581e-09	1465.0138	-2.1261318e-05	-47.638866	0.008550557	0.0003791817	0.0022222223	6764.521830320358
228	39.284405	74.70481	232.5696	5.169501	141.71428	31.512096	49.141853	218.62004	-5.421475	206100	-1.4901161e-08	1407.9346	-0.0011770542	-128.31093	0.04521845	0.016937029	0.03888889	6793.596120119095
229	33.03533	61.012154	227.36461	5.513779	138.8125	35.802322	47.689342	232.01779	0.93166816	207000	-1.2417634e-08	1414.2354	-0.00011179837	-460.95352	0.0061275563	0.00016650604	0.0011111111	6825.390867471695
230	47.94822	77.01462	227.88147	5.4989877	139.63333	30.967337	43.38057	206.12115	0.035781216	207900	-9.934108e-09	1777.3867	-4.960969e-05	-131.60382	0.0119285025	0.00029458528	0.005555555	6853.084165096283
231	23.579542	53.057713	231.87125	5.498129	139.2258	27.204445	40.18319	221.30626	3.5670576	208800	-4.967054e-09	1036.2567	-7.718522e-05	-33.268986	0.023965986	0.001547888	0.0044444446	6885.010959386826
232	41.578312	71.22652	230.5779	5.504256	139.19354	32.528416	45.650475	203.41432	-0.0486023	209700	2.4214387e-08	1301.9142	-4.9804494e-05	-119.85184	0.0054196394	4.4211087e-05	0.0011111111	6915.8119995594025
233	53.07117	82.74523	230.27103	5.502599	139.12903	32.446663	46.885265	220.2672	2.7029023	210600	-9.934108e-09	1923.059	-5.9802085e-05	-342.66647	0.009765287	0.00011002481	0.0	6946.135160207748
234	17.669237	39.62027	231.69952	5.4961867	139.45161	24.650755	36.06105	243.59372	4.506492	211500	4.967054e-09	803.0954	-0.00038556755	-156.52644	0.015221658	0.0033149635	0.0055555557	6978.0193972587585
235	48.205444	77.57834	235.21573	5.4674406	139.29033	36.12587	49.54689	230.28488	-0.13912505	212400	6.208817e-09	1700.0844	-3.127032e-05	-99.31588	0.0078100637	0.0006227665	0.0022222223	7008.5514793396
236	46.25118	77.20553	228.50763	5.508752	139.48387	35.18685	46.30938	209.30663	4.060716	213300	3.1044085e-09	1677.6901	-0.00078594947	-190.63115	0.008863321	0.063380055	0.048888892	7039.55606508255
237	30.334684	54.886143	230.55153	6.366293	138.03334	47.63773	50.050476	393.07983	-7.657935	214200	2.9802322e-08	3168.5608	0.0074627795	-1403.0001	0.055586744	0.37910566	0.07444444	7065.587718248367
238	48.580418	73.609	231.59842	5.51717	137.02942	38.81223	51.659843	320.69928	7.350125	215100	-1.2417635e-09	3387.862	-0.0058731684	-839.07	0.005505482	0.29607445	0.10666666	7096.770867586136
239	19.623306	15.409594	70.5713	4.3817005	140.24243	47.838573	34.68742	195.54314	0.6312967	216000	-2.7318796e-08	2022.4557	0.06519171	-1690.5824	0.19200648	0.4318451	0.21444444	7126.760220527649
240	18.447353	15.920597	101.96341	6.582489	136.08571	18.170593	4.3774486	34.374153	8.069837	216900	4.4703484e-08	225.7184	0.0060672644	-29.77905	0.111774825	0.31658146	0.11555556	7156.791310071945
241	31.06574	30.425274	104.05819	6.535962	136.09091	20.475721	5.3878284	30.899302	2.0739357	217800	-1.4901161e-08	536.74176	-0.0025622093	-33.383667	0.07058227	0.073317796	0.044444446	7186.8919360637665
242	32.908607	32.48322	103.7102	-10.0	132.7742	23.17332	7.4243875	76.253265	1.4815036	218700	-2.4835268e-08	738.0235	0.00357611	-96.52377	0.077506416	0.04591745	0.036666665	7217.224664926529
243	27.897417	29.189344	103.093864	5.476317	136.0	28.235138	10.702354	53.730656	-15.620497	219600	-3.228585e-08	560.09686	-0.0040537566	-38.749912	0.06926307	0.055610705	0.04111111	7246.962285518646
244	23.589119	26.05036	100.14482	5.4574375	136.67741	24.230358	11.92899	50.06089	-25.725374	220500	9.934108e-09	482.26736	-0.00596018	-50.15253	0.055981573	0.045369714	0.035555556	7277.817829608917
245	38.35507	38.80533	103.21203	-10.0	134.26666	23.516888	9.766744	47.83048	-2.8891883	221400	1.7384687e-08	942.7448	-0.00104091	-115.19888	0.057032075	0.05142344	0.036666665	7307.96018409729
246	15.115835	18.92874	101.97092	5.465664	135.61539	24.22946	10.665156	78.58525	-0.14194952	222300	-9.934108e-09	373.7048	-0.008512491	-176.29431	0.087469794	0.049637914	0.07888889	7337.117597818375
247	20.717728	29.953812	102.57411	-10.0	126.78571	13.586255	11.2329	58.29203	-9.37336	223200	9.934108e-09	452.6869	-0.00064570457	-47.558163	0.11695987	0.06865683	0.093333334	7363.128600120544
248	28.063032	32.323532	103.1382	5.4714775	135.30302	20.363728	10.016402	50.838894	-12.229769	224100	1.9868216e-08	613.96936	-0.00031300387	-66.622246	0.024789035	0.026959345	0.048888892	7397.233917236328
249	24.207478	27.178612	102.946434	5.4787035	139.5	22.746468	11.947515	58.40117	-9.941453	225000	-2.483527e-09	438.1355	9.981605e-06	-37.53976	0.07914436	0.060543865	0.07666666	7425.730702161789
250	30.931885	34.46281	103.36094	5.4600124	138.33333	21.95098	12.997545	57.742615	-9.729763	225900	-9.934108e-09	659.72174	0.0004747991	-40.835175	0.02550243	0.04542381	0.02111111	7457.095314502716
251	12.392973	19.818914	102.33029	-10.0	134.96153	15.52672	13.447263	77.57477	-12.210647	226800	-9.934108e-09	257.74164	-0.005743414	-98.88141	0.114226244	0.06645797	0.09555555	7485.916398763657
252	30.469536	40.64803	109.398186	-10.0	127.77778	7.2036567	17.805777	91.97874	-33.15579	227700	-1.1175871e-08	463.4364	0.015791712	-104.27244	0.19507585	0.12205515	0.16444445	7511.399436235428
253	24.194141	34.372784	109.23828	-10.0	123.83871	21.652779	21.830025	74.34677	-30.58714	228600	6.208817e-09	637.3	0.00066964905	-71.641205	0.06565321	0.06586497	0.064444445	7542.757940292358
254	28.21841	35.339725	109.36355	4.7126822	138.0303	21.625273	14.527712	65.22745	-9.233315	229500	-9.934108e-09	574.7497	-0.00021352386	-20.610224	0.010285187	0.00026949312	0.0	7574.375460386276
255	23.200048	32.64869	109.52867	4.721632	138.0303	19.164206	15.380525	76.64821	-14.345079	230400	-2.7318796e-08	432.06308	-0.00057890016	-23.087805	0.010195143	0.04651761	0.005555555	7605.746203184128
256	24.952648	32.163136	108.95858	4.724512	137.48485	24.861853	17.795568	85.42676	-3.9525688	231300	1.2417634e-08	533.9207	-0.00016639956	-25.211088	0.005785695	0.00015978025	0.0011111111	7638.337357997894
